Tool Name,Domain Name
Imagecolorizer,https://imagecolorizer.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
TheLoops,https://theloops.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Yuma,https://yuma.ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Datature,https://datature.io?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
One AI,https://www.oneai.com?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
ThumbnailAi,https://thumbnail-ai.ybouane.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Where To,https://www.wheretoai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Pencil,https://www.trypencil.com?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Pixelicious,https://www.pixelicious.xyz/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
MarsAi,https://www.marsx.dev/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Safurai,https://www.safurai.com?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Scribble Diffusion,https://scribblediffusion.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
GitFluence,https://www.gitfluence.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Cookup.ai,Https://cookup.ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
The GPT Who Lived,https://huggingface.co/spaces/johnnygreco/the-gpt-who-lived?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Mixo.io,https://mixo.io/?via=futurepedia
ProductBot,https://www.getproduct.help/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Casper AI,https://chrome.google.com/webstore/detail/casper-ai/fgfiokgecpkambjildjleljjcihnocel?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
PPLEGPT,https://pplegpt.vercel.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Phind,https://phind.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Uberduck,https://uberduck.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Booom.ai,https://joinplayroom.com/games/booom/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Drayk It,https://drayk.it/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Gita GPT,https://www.gitagpt.in/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
OpenAI Text Classifier,https://platform.openai.com/ai-text-classifier?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Galileo,https://www.usegalileo.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
StudioGPT by Latent Labs,https://www.latentlabs.art/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Microsoft Bing,https://www.bing.com/new?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Venngage,https://venngage.com/tools/valentines-day-card-maker?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
PowerMode AI,https://powermodeai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
TechCrunch Summary,https://www.techcrunchsummary.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
PlayArti,https://www.playarti.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Poe,https://poe.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
WTF Does This Company Do?,https://wtfdoesthiscompanydo.vercel.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Brain.fm,https://my.brain.fm/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Maps GPT,https://www.mapsgpt.com?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Deep Nostalgia,https://www.myheritage.fr/deep-nostalgia?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Yoodli AI,https://app.yoodli.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Pebblely,https://app.pebblely.com?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Cron AI,https://cron-ai.vercel.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Facial Assessment Tool,https://qoves.com/facial-assessment-tool/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Automata,https://byautomata.io?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Namy ai,https://namy.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
GymGenie,https://gymgenie.xyz
Cleanup.pictures,https://cleanup.pictures/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Journeai,https://journeai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Article Fiesta,/tool/article-fiesta
Gooey.AI,https://gooey.ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Moji Writing Assistant,https://apps.apple.com/us/app/moji-writing-assistant/id6443924609?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Magic Type AI,https://www.magictype.ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
AI Reality,https://aireality.tech/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Present AI,https://present.yaara.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Mental Models AI,/tool/mental-models-ai
MeetGeek,https://meetgeek.grsm.io/h3c09ouw0l03?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
WatchNow AI,https://www.watchnowai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Soofy,https://soofy.io/index/ref?&r=1674589108949x536014008447273100
Octane AI,https://octaneai.grsm.io/krmx3qtiq2ku?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Ordinary People Prompts,https://www.ordinarypeopleprompts.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
ChefGPT,https://chefgpt.xyz?via=99y0evuypa07mc4122r9
GPTAgent,https://www.gptagent.com/home-base?utm_source=futurepedia
Laion,https://laion.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
CheckForAI,https://checkforai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Analogenie,https://analogenie.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
ReleaseNote.AI,https://releasenote.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Chatty Cat,https://chattycat.ju.mp/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
OSS Insight,https://ossinsight.io/explore/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Arxiv Feed,https://arxiv-feed.vercel.app/?utm_source=futurepedia
TwitterBio,https://www.twitterbio.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
PaperBrain,https://www.paperbrain.study/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
MidJourney Prompt Helper,https://prompt.noonshot.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
fast.ai,https://www.fast.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
VidIq,https://vidiq.com/futurepedia
Woebot Health,https://woebothealth.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
This Model Does Not Exist,https://www.thismodeldoesnotexist.co/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Superhuman,https://superhuman.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
IdeasAI,https://ideasai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
AutoRegex,https://www.autoregex.xyz/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
SEO GPT,https://seovendor.co/seo-gpt/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Bright Eye,https://apps.apple.com/us/app/bright-eye/id1593932475?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
AI Experiments,https://experiments.withgoogle.com/collection/ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Flair AI,https://flair.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Apple Books,https://www.apple.com/in/apple-books/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
NeevaAI,https://neeva.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Tiledesk,https://tiledesk.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Krisp,https://krisp.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Amazon CodeWhisperer,https://aws.amazon.com/codewhisperer/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Find Your Next Book,https://www.findyournextbook.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Socratic by Google,https://socratic.org/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Talk To Books,https://books.google.com/talktobooks/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Namecheap Logo Maker,https://www.namecheap.com/logo-maker/app/new/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Creaitor AI,https://www.creaitor.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Pixela AI,https://pixela.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Fy! Studio,https://www.iamfy.co/studio?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Spellbox,https://spellbox.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Validator AI,https://www.validatorai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Tabnine,https://www.tabnine.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Glasp,https://glasp.co/ai-writing?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Cowriter,https://cowriter.org/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Avatar AI,https://avatarai.me/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Boomy,https://boomy.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Copymatic,https://copymatic.ai?via=futurepedia
Cheat Layer,https://cheatlayer.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Softr Studio,https://softrplatformsgmbh.grsm.io/4a8exk97h4m7?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
MovieToEmoji,https://movietoemoji.netlify.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Perplexity AI,https://www.perplexity.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Suggest Gift,https://suggest.gift/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Podcast,https://podcast.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Copilot,https://github.com/features/copilot?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Hourone,https://hourone.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Palette.fm,https://palette.fm/?via=futurepedia
Build AI,https://www.buildai.space/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Rewind AI,https://www.rewind.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Quillbot Paraphraser,https://try.quillbot.com/futurepedia
Craiyon,https://www.craiyon.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Autodraw,https://autodraw.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
AI Trip Planner,https://www.buildai.space/app/dae3da25-888e-448f-b15c-5a20ca4ca961?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Lookup,https://app.uselookup.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Ai2sql,https://www.ai2sql.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
CopyMonkey,https://copymonkey.ai?via=futurepedia
Heyday,https://heyday.xyz/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Murf AI,https://get.murf.ai/14tctt7yqlir
Roboflow,https://roboflow.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Channel,https://www.usechannel.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
DallE-2,https://openai.com/dall-e-2/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Runwayml,https://runwayml.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
echowin,https://echo.win/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Excel Formula Bot,https://excelformulabot.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Peppertype.ai,https://www.peppertype.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
InteriorAI,https://interiorai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Pollinations,https://pollinations.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Teachable Machine,https://teachablemachine.withgoogle.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Getimg.ai,https://getimg.ai/?via=futurepedia
Frase,https://www.frase.io/tools/?via=futurepedia
Microsoft Designer,https://designer.microsoft.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Adobe Podcast,https://podcast.adobe.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Harmonai,https://www.harmonai.org/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
TutorAI,https://www.tutorai.me/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Coqui,https://coqui.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
GET3D (Nvidia),https://nv-tlabs.github.io/GET3D/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Endel,https://endel.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Stable Horde,https://stablehorde.net/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Hypotenuse ai,https://hypotenuse.ai/?via=futurepedia&ref=futurepedia
Quizgecko,https://quizgecko.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Natural Language Playlist,https://www.naturallanguageplaylist.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Replika,https://replika.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Ai Sofiya,https://aisofiya.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Circleback.ai,https://www.circleback.ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
ELI5,https://explainlikeimfive.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
GetFloorPlan,https://getfloorplan.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Canva Text to Image,https://www.canva.com/your-apps/text-to-image?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Public Prompts,https://publicprompts.art/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Grammarly,https://app.grammarly.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Stunning,https://stunning.so?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Lensa,https://play.google.com/store/apps/details?id=com.lensa.app&hl=en&gl=US
Hello History,https://www.hellohistory.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Cool Gift Ideas,https://www.coolgiftideas.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Finta,https://www.trustfinta.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Prodigy AI,https://ai.prodi.gg/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Peech,https://www.peech-ai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
RTutor,http://rtutor.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
AI CLI,https://github.com/abhagsain/ai-cli?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Civitai,https://civitai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Erase.bg,https://www.erase.bg/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Xpression Camera,https://xpressioncamera.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Helicone,https://valyr.vercel.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Noty.ai,https://noty.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
Ebi.Ai,https://ebi.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
